DeviceType,PID
bracelet,1530

Timestamp,Amplitude,StimulusInterval,SelectedInterval,Correct,ConsecutiveCorrect,IsReversal,ReversalNumber,StepIndex,Type,Actuator,DeviceType,PID
2025-03-18T15:47:44.195Z,0.35397289219206896,First,First,true,1,false,,1,GUESS,0,bracelet,1530
2025-03-18T15:48:26.076Z,0.35397289219206896,Second,First,false,1,false,,1,GUESS,0,bracelet,1530
2025-03-18T15:48:41.579Z,0.5,Second,First,false,0,false,,0,GUESS,0,bracelet,1530
2025-03-18T15:48:47.843Z,0.5,Second,First,false,0,false,,0,GUESS,0,bracelet,1530
2025-03-18T15:48:51.938Z,0.5,Second,Second,true,1,false,,0,GUESS,0,bracelet,1530
2025-03-18T15:48:56.125Z,0.5,Second,Second,true,2,true,1,0,GUESS,0,bracelet,1530
2025-03-18T15:49:02.763Z,0.35397289219206896,Second,Second,true,1,false,1,1,GUESS,0,bracelet,1530
2025-03-18T15:49:07.528Z,0.35397289219206896,First,First,true,2,false,1,1,GUESS,0,bracelet,1530
2025-03-18T15:49:10.792Z,0.2505936168136361,Second,Second,true,1,false,1,2,GUESS,0,bracelet,1530
2025-03-18T15:49:15.954Z,0.2505936168136361,Second,Second,true,2,false,1,2,GUESS,0,bracelet,1530
2025-03-18T15:49:20.250Z,0.17740669461678774,Second,Second,true,1,false,1,3,GUESS,0,bracelet,1530
2025-03-18T15:49:23.265Z,0.17740669461678774,First,First,true,2,false,1,3,GUESS,0,bracelet,1530
2025-03-18T15:49:26.185Z,0.125594321575479,First,First,true,1,false,1,4,GUESS,0,bracelet,1530
2025-03-18T15:49:29.149Z,0.125594321575479,Second,Second,true,2,false,1,4,GUESS,0,bracelet,1530
2025-03-18T15:49:53.892Z,0.08891397050194615,First,Second,false,0,true,2,5,GUESS,0,bracelet,1530
2025-03-18T15:49:58.501Z,0.125594321575479,First,First,true,1,false,2,4,GUESS,0,bracelet,1530
2025-03-18T15:50:17.617Z,0.125594321575479,First,Second,false,1,false,2,4,GUESS,0,bracelet,1530
2025-03-18T15:50:45.514Z,0.17740669461678774,Second,Second,true,1,false,2,3,GUESS,0,bracelet,1530
2025-03-18T15:50:50.575Z,0.17740669461678774,First,Second,false,1,false,2,3,GUESS,0,bracelet,1530
2025-03-18T15:51:54.966Z,0.2505936168136361,First,First,true,1,false,2,2,GUESS,0,bracelet,1530
2025-03-18T15:51:58.714Z,0.2505936168136361,Second,Second,true,2,true,3,2,GUESS,0,bracelet,1530
2025-03-18T15:52:03.743Z,0.17740669461678774,First,Second,false,0,true,4,3,GUESS,0,bracelet,1530
2025-03-18T15:52:06.715Z,0.2505936168136361,First,First,true,1,false,4,2,GUESS,0,bracelet,1530
2025-03-18T15:52:09.586Z,0.2505936168136361,Second,Second,true,2,true,5,2,GUESS,0,bracelet,1530
2025-03-18T15:52:13.825Z,0.17740669461678774,Second,Second,true,1,false,5,3,GUESS,0,bracelet,1530
2025-03-18T15:52:18.618Z,0.17740669461678774,Second,First,false,1,true,6,3,GUESS,0,bracelet,1530
2025-03-18T15:53:22.222Z,0.35397289219206896,Second,First,false,0,false,,1,GUESS,1,bracelet,1530
2025-03-18T15:53:27.688Z,0.5,First,First,true,1,false,,0,GUESS,1,bracelet,1530
2025-03-18T15:53:40.542Z,0.5,First,First,true,2,true,1,0,GUESS,1,bracelet,1530
2025-03-18T15:53:44.726Z,0.35397289219206896,Second,First,false,0,true,2,1,GUESS,1,bracelet,1530
2025-03-18T15:53:49.277Z,0.5,First,First,true,1,false,2,0,GUESS,1,bracelet,1530
2025-03-18T15:54:43.313Z,0.5,First,Second,false,1,false,2,0,GUESS,1,bracelet,1530
2025-03-18T15:54:55.525Z,0.5,First,First,true,1,false,2,0,GUESS,1,bracelet,1530
2025-03-18T15:54:59.393Z,0.5,First,First,true,2,true,3,0,GUESS,1,bracelet,1530
2025-03-18T15:55:12.597Z,0.35397289219206896,Second,First,false,0,true,4,1,GUESS,1,bracelet,1530
2025-03-18T15:55:16.555Z,0.5,Second,First,false,0,false,4,0,GUESS,1,bracelet,1530
2025-03-18T15:55:20.079Z,0.5,First,First,true,1,false,4,0,GUESS,1,bracelet,1530
2025-03-18T15:55:23.475Z,0.5,First,First,true,2,true,5,0,GUESS,1,bracelet,1530
2025-03-18T15:55:26.837Z,0.35397289219206896,Second,First,false,0,true,6,1,GUESS,1,bracelet,1530
2025-03-18T15:55:34.871Z,0.35397289219206896,First,First,true,1,false,,1,GUESS,2,bracelet,1530
2025-03-18T15:55:38.096Z,0.35397289219206896,First,First,true,2,false,,1,GUESS,2,bracelet,1530
2025-03-18T15:55:41.412Z,0.2505936168136361,Second,Second,true,1,false,,2,GUESS,2,bracelet,1530
2025-03-18T15:55:44.734Z,0.2505936168136361,Second,Second,true,2,false,,2,GUESS,2,bracelet,1530
2025-03-18T15:55:50.975Z,0.17740669461678774,First,Second,false,0,true,1,3,GUESS,2,bracelet,1530
2025-03-18T15:55:54.234Z,0.2505936168136361,Second,Second,true,1,false,1,2,GUESS,2,bracelet,1530
2025-03-18T15:55:58.510Z,0.2505936168136361,First,Second,false,1,false,1,2,GUESS,2,bracelet,1530
2025-03-18T15:56:01.988Z,0.35397289219206896,Second,Second,true,1,false,1,1,GUESS,2,bracelet,1530
2025-03-18T15:56:05.750Z,0.35397289219206896,First,First,true,2,true,2,1,GUESS,2,bracelet,1530
2025-03-18T15:56:09.005Z,0.2505936168136361,Second,Second,true,1,false,2,2,GUESS,2,bracelet,1530
2025-03-18T15:56:13.662Z,0.2505936168136361,Second,Second,true,2,false,2,2,GUESS,2,bracelet,1530
2025-03-18T15:56:26.186Z,0.17740669461678774,First,First,true,1,false,2,3,GUESS,2,bracelet,1530
2025-03-18T15:56:29.478Z,0.17740669461678774,Second,First,false,1,true,3,3,GUESS,2,bracelet,1530
2025-03-18T15:56:33.082Z,0.2505936168136361,First,First,true,1,false,3,2,GUESS,2,bracelet,1530
2025-03-18T15:56:36.866Z,0.2505936168136361,First,First,true,2,true,4,2,GUESS,2,bracelet,1530
