DeviceType,PID
overear,162

Timestamp,Amplitude,StimulusInterval,SelectedInterval,Correct,ConsecutiveCorrect,IsReversal,ReversalNumber,StepIndex,Type,Actuator,DeviceType,PID
2025-03-23T01:39:30.312Z,0.35397289219206896,First,First,true,1,false,,1,GUESS,0,overear,162
2025-03-23T01:39:37.898Z,0.35397289219206896,First,First,true,2,false,,1,GUESS,0,overear,162
2025-03-23T01:39:41.544Z,0.2505936168136361,First,First,true,1,false,,2,GUESS,0,overear,162
2025-03-23T01:39:45.461Z,0.2505936168136361,First,First,true,2,false,,2,GUESS,0,overear,162
2025-03-23T01:39:48.940Z,0.17740669461678774,First,First,true,1,false,,3,GUESS,0,overear,162
2025-03-23T01:39:52.990Z,0.17740669461678774,First,First,true,2,false,,3,GUESS,0,overear,162
2025-03-23T01:39:57.464Z,0.125594321575479,Second,Second,true,1,false,,4,GUESS,0,overear,162
2025-03-23T01:40:02.202Z,0.125594321575479,First,First,true,2,false,,4,GUESS,0,overear,162
2025-03-23T01:40:05.769Z,0.08891397050194615,First,Second,false,0,true,1,5,GUESS,0,overear,162
2025-03-23T01:40:09.823Z,0.125594321575479,Second,Second,true,1,false,1,4,GUESS,0,overear,162
2025-03-23T01:40:13.852Z,0.125594321575479,First,Second,false,1,false,1,4,GUESS,0,overear,162
2025-03-23T01:40:17.385Z,0.17740669461678774,First,First,true,1,false,1,3,GUESS,0,overear,162
2025-03-23T01:40:21.206Z,0.17740669461678774,First,First,true,2,true,2,3,GUESS,0,overear,162
2025-03-23T01:40:25.828Z,0.125594321575479,Second,Second,true,1,false,2,4,GUESS,0,overear,162
2025-03-23T01:40:29.747Z,0.125594321575479,Second,Second,true,2,false,2,4,GUESS,0,overear,162
2025-03-23T01:40:33.757Z,0.08891397050194615,First,Second,false,0,true,3,5,GUESS,0,overear,162
2025-03-23T01:40:37.349Z,0.125594321575479,First,First,true,1,false,3,4,GUESS,0,overear,162
2025-03-23T01:40:41.094Z,0.125594321575479,First,Second,false,1,false,3,4,GUESS,0,overear,162
2025-03-23T01:40:45.981Z,0.17740669461678774,First,Second,false,0,false,3,3,GUESS,0,overear,162
2025-03-23T01:40:49.361Z,0.2505936168136361,First,First,true,1,false,3,2,GUESS,0,overear,162
2025-03-23T01:40:53.115Z,0.2505936168136361,Second,Second,true,2,true,4,2,GUESS,0,overear,162
2025-03-23T01:40:56.569Z,0.17740669461678774,Second,Second,true,1,false,4,3,GUESS,0,overear,162
2025-03-23T01:41:00.785Z,0.17740669461678774,Second,Second,true,2,false,4,3,GUESS,0,overear,162
2025-03-23T01:41:04.335Z,0.125594321575479,Second,Second,true,1,false,4,4,GUESS,0,overear,162
2025-03-23T01:41:08.093Z,0.125594321575479,Second,Second,true,2,false,4,4,GUESS,0,overear,162
2025-03-23T01:41:11.477Z,0.08891397050194615,First,Second,false,0,true,5,5,GUESS,0,overear,162
2025-03-23T01:41:15.085Z,0.125594321575479,First,Second,false,0,false,5,4,GUESS,0,overear,162
2025-03-23T01:41:18.643Z,0.17740669461678774,Second,Second,true,1,false,5,3,GUESS,0,overear,162
2025-03-23T01:41:22.098Z,0.17740669461678774,First,Second,false,1,false,5,3,GUESS,0,overear,162
2025-03-23T01:41:25.398Z,0.2505936168136361,Second,Second,true,1,false,5,2,GUESS,0,overear,162
2025-03-23T01:41:28.614Z,0.2505936168136361,Second,Second,true,2,true,6,2,GUESS,0,overear,162
